High,Low,Volume,Close,Open,5SMA,30SMA,200SMA,CornClose,OilPrices,Volatility,MACD,adjUSDollarIndex,AvgTrueRange,DiscreteProfit
-0.844922412,-0.862500084,0.707753038,-0.860708398,-0.817077241,-0.841440873,-0.596013805,-0.774864259,0.521659233,1.030284188,0.961344495,2.164585356,-1.284414924,0.069688699,0
-0.888541436,-1.019580998,1.665981072,-1.056917513,-0.856580057,-0.879710365,-0.607034244,-0.770427641,0.596869257,1.003755473,1.824661511,1.734475314,-1.288236985,0.24119777,1
-1.014336941,-0.999536727,0.720292617,-0.99275206,-1.043786502,-0.915693539,-0.615753147,-0.765998334,0.596869257,1.025231202,1.160790889,2.327803876,-1.29588098,0.209163221,0
-1.028506739,-1.02796503,0.599325945,-1.009914044,-0.997731441,-0.937456996,-0.626440198,-0.761808491,0.596869257,1.021441241,1.400126221,1.695664395,-1.26275509,0.267958173,1
-0.940449707,-0.955351452,0.370852515,-0.90486713,-0.999610317,-0.95748396,-0.635184734,-0.75749659,0.647009273,1.04291697,0.625135338,0.988029703,-1.278044227,0.410618061,1
-0.82492031,-0.844430947,0.299785314,-0.791143004,-0.888712629,-0.943563357,-0.641002662,-0.752662343,0.647009273,1.111133864,0.078083152,1.182615952,-1.34302169,0.547804657,1
-0.815715001,-0.768203542,-0.367213874,-0.777548415,-0.791448693,-0.887659327,-0.647763025,-0.747906735,0.647009273,1.10860756,0.063837001,0.467006413,-1.306073738,0.460059725,1
-0.701968297,-0.726860981,0.18961821,-0.681564758,-0.77097455,-0.825388213,-0.651232961,-0.742645396,0.621939265,1.107344156,-0.149855259,0.711568365,-1.294606662,0.636245425,0
-0.687460784,-0.651886413,-0.346765157,-0.683926935,-0.676215189,-0.760155538,-0.654728526,-0.737646781,0.647009273,1.121240089,-0.209689092,0.353763596,-1.300977359,0.494781724,1
-0.669627925,-0.684410859,-0.399785143,-0.632970614,-0.701747885,-0.705746833,-0.657698403,-0.73250174,0.621939265,1.127556607,-0.255276774,0.073580663,-1.355762192,0.324268461,1
-0.614682595,-0.605533078,-0.651094412,-0.590546735,-0.636037858,-0.665605886,-0.65663258,-0.72683236,0.621939265,1.127556607,-0.417682892,0.061884222,-1.350665813,0.254233062,1
-0.608802633,-0.560143194,-0.210541038,-0.580278261,-0.585117134,-0.626130521,-0.655127603,-0.72144564,0.672079281,1.198300183,-0.332205988,0.710505052,-1.346843751,0.189369771,0
-0.58648714,-0.598787151,0.13524648,-0.63817694,-0.585743426,-0.617448266,-0.654810265,-0.716697786,0.697149289,1.218512634,0.132218525,0.272420164,-1.344296008,0.174048958,1
-0.609188001,-0.610399747,-0.233736383,-0.58500262,-0.632280111,-0.597652704,-0.654505742,-0.711773823,0.722219297,1.215985951,-0.070076815,0.586629107,-1.364680505,0.110777737,0
-0.593090181,-0.557300481,-0.235318211,-0.602020426,-0.575289945,-0.591459318,-0.65470448,-0.707115459,0.722219297,1.20082674,-0.101418347,0.151734157,-1.363406187,-0.002632217,1
-0.532457868,-0.55161447,0.642811824,-0.547255431,-0.595956386,-0.582796376,-0.653185083,-0.702354535,0.672079281,1.208406409,-0.229633703,0.39470114,-1.386339447,-0.228558341,0
-0.560412099,-0.535184026,-0.074719566,-0.559259346,-0.543542557,-0.57859032,-0.652744333,-0.697515415,0.672079281,1.190720514,-0.389190591,0.487209357,-1.392710143,-0.269544176,1
-0.561665283,-0.532918912,0.214567946,-0.559066323,-0.552551155,-0.56275964,-0.64858361,-0.692831137,0.747289305,1.204616701,-0.195442941,0.162367285,-1.39016138,-0.328040388,1
-0.552604119,-0.530654387,-0.028846565,-0.515051769,-0.556838754,-0.548761906,-0.646113783,-0.687946162,0.722219297,1.198300183,-0.283769076,0.019351709,-1.316266496,-0.4177745,1
-0.488067519,-0.499141624,0.503208346,-0.490176511,-0.507604602,-0.526381028,-0.64433956,-0.683313941,0.672079281,1.205879726,-0.295165996,0.759417443,-1.288236985,-0.461049474,0
-0.537421768,-0.562890036,-0.20031668,-0.556318688,-0.495271658,-0.52819466,-0.644365207,-0.679172611,0.872639345,1.279149859,0.274680031,-0.522406181,-1.300977359,-0.292922495,1
-0.448015658,-0.491625172,0.285088697,-0.420466352,-0.535979428,-0.500421051,-0.638721952,-0.674222952,0.822499329,1.234935376,-0.266673695,-0.435746185,-1.323910619,-0.225274596,0
-0.446569496,-0.386197757,-0.250978304,-0.420948318,-0.416410102,-0.472782513,-0.633912129,-0.669652093,0.947849369,1.164191547,-0.326507528,-0.63830728,-1.322636301,-0.276608303,1
-0.420495042,-0.371404825,-0.297771641,-0.405425266,-0.41578381,-0.450845357,-0.628756109,-0.664983765,0.997989385,1.191983793,-0.235332163,-0.75261341,-1.317539922,-0.404943186,1
-0.412638816,-0.388847541,-0.003997491,-0.40055614,-0.394876262,-0.432911594,-0.620809718,-0.66035664,1.023059393,1.212196243,-0.263824465,-0.805779052,-1.300977359,-0.435287286,0
-0.440111187,-0.405808534,-0.785405957,-0.404750272,-0.398055944,-0.402581519,-0.606885122,-0.655442862,0.947849369,1.162928521,-0.238181393,-0.451164221,-1.292059046,-0.404049389,0
-0.418518773,-0.421034957,-0.251826739,-0.450741546,-0.396128845,-0.408639833,-0.593090356,-0.650633204,0.922779361,1.123766772,-0.067227585,-0.573445197,-1.302251804,-0.424344364,1
-0.485850619,-0.466810103,-0.426604311,-0.447993911,-0.454468041,-0.414051874,-0.580957629,-0.64579076,0.972919377,1.078288885,-0.16125218,0.436701997,-1.30479942,-0.466227648,0
-0.456835599,-0.527137025,0.148792677,-0.553378026,-0.440449106,-0.443658428,-0.569395468,-0.641664276,0.972919377,1.080815188,0.33736281,0.698276955,-1.286962667,-0.247264867,0
-0.562677832,-0.538171432,-0.405609145,-0.578494563,-0.556020164,-0.479265356,-0.5618722,-0.637394021,0.897709353,1.099764613,0.793239917,-0.036472215,-1.255111094,-0.342668986,1
-0.515154521,-0.522559154,-1.016726677,-0.493165426,-0.566907046,-0.496957945,-0.549652919,-0.632865694,0.947849369,1.06312942,0.172107746,-0.579293418,-1.261481791,-0.258606109,1
-0.45992031,-0.444934214,-0.916496326,-0.428469157,-0.489298074,-0.492501059,-0.528759615,-0.627515747,0.972919377,1.101027639,-0.147006029,-0.016269271,-1.286962667,-0.22935739,0
-0.458088779,-0.486228542,-0.40021655,-0.483812632,-0.42508174,-0.49966868,-0.511839489,-0.622634537,0.997989385,1.111133864,0.023947779,-0.594711454,-1.346843751,-0.125994121,1
-0.461221741,-0.465605494,-0.345097048,-0.429626118,-0.483662039,-0.474904915,-0.492547321,-0.617304084,0.922779361,1.102290917,-0.147006029,-0.340579686,-1.381243068,-0.139822446,0
-0.410710793,-0.423058912,2.44923021,-0.456092638,-0.414097825,-0.450411293,-0.477627429,-0.611597266,0.872639345,1.12503005,-0.010242982,0.052846063,-1.393984461,-0.184589918,0
-0.46194482,-0.489408879,-0.227955522,-0.499866505,-0.447145428,-0.451752234,-0.467943689,-0.606394192,0.997989385,1.118713786,0.015400089,-0.350149502,-1.385066021,-0.252735711,1
-0.469029721,-0.459197186,-0.527697477,-0.46043154,-0.486600613,-0.458148167,-0.45740087,-0.601471115,0.997989385,1.116187103,-0.289467536,0.305382862,-1.349391495,-0.148377858,0
-0.449509474,-0.475579398,-0.124633418,-0.523391775,-0.449939922,-0.466068274,-0.452142272,-0.596824717,0.947849369,1.147769057,-0.030187593,0.504222362,-1.340473054,0.00313619,0
-0.547687872,-0.525932416,0.238582965,-0.540361329,-0.522105161,-0.488227291,-0.447369309,-0.591886798,1.023059393,1.181877694,-0.118513728,0.191608388,-1.337925311,0.007415731,1
-0.494285192,-0.487577849,-0.88007115,-0.498998489,-0.531932937,-0.496813101,-0.442915294,-0.586457325,1.023059393,1.191983793,-0.17834756,-0.419264836,-1.336650993,0.07297487,1
-0.453076045,-0.443777837,-0.421657505,-0.428035443,-0.488141935,-0.482439121,-0.437512464,-0.581229879,0.897709353,1.18693068,-0.329356758,-1.034922968,-1.321362875,0.063922768,1
-0.401697875,-0.372465329,-0.332658131,-0.364496135,-0.416844096,-0.463241665,-0.430338604,-0.575497143,1.198549449,1.12503005,-0.551596709,-1.386347861,-1.326458235,0.058948604,1
-0.36636869,-0.325099722,-0.626777407,-0.338559843,-0.355903297,-0.42625529,-0.42037758,-0.569917922,1.098269417,1.123766772,-0.554445939,-1.470881231,-1.332828932,-0.171454992,0
-0.36333222,-0.330592812,-0.736153597,-0.348828312,-0.332682879,-0.387927975,-0.412525761,-0.564668767,1.048129401,1.152822043,-0.474667495,-0.547394033,-1.340473054,-0.188565816,0
-0.346559567,-0.424022363,0.023339366,-0.46298674,-0.338367724,-0.380721732,-0.407903468,-0.559437333,1.048129401,1.17556105,-0.306562917,0.256470471,-1.344296008,-0.060730061,0
-0.506768195,-0.528968055,0.336526855,-0.559644803,-0.465210848,-0.407057834,-0.408315364,-0.553747573,1.098269417,1.161665243,0.152163136,-0.101865955,-1.355762192,0.025620743,1
-0.550580197,-0.548193568,0.221355424,-0.526284769,-0.554044848,-0.439433058,-0.407219096,-0.547998445,1.123339425,1.217249229,-0.041584514,-1.045556097,-1.339199629,-0.037352944,1
-0.466330373,-0.476446976,-0.372261342,-0.428806358,-0.51955177,-0.457492121,-0.402888488,-0.541372981,1.173479441,1.248831183,-0.346452139,0.825874495,-1.379969642,-0.021335064,0
-0.465848518,-0.580091594,0.275036902,-0.617302792,-0.424937077,-0.511216051,-0.406287912,-0.535944615,1.073199409,1.24630488,0.2433385,1.671739856,-1.374873263,0.189072295,0
-0.646396963,-0.659644028,0.253006357,-0.701137768,-0.62548735,-0.558872011,-0.4133015,-0.531238855,1.098269417,1.245041602,0.568151021,1.189527485,-1.37614758,0.159823577,1
-0.650638372,-0.652705171,-0.655710472,-0.629210197,-0.685560748,-0.572792614,-0.415724841,-0.526422768,1.123339425,1.260200687,0.325966174,0.907749583,-1.379969642,0.185589406,1
-0.603259794,-0.650344186,0.242911421,-0.569576077,-0.621633745,-0.581455556,-0.420682123,-0.521179376,1.098269417,1.260200687,0.163560056,0.218722866,-1.424561716,0.229063556,1
-0.515106276,-0.507140393,-0.593098859,-0.476388307,-0.551491457,-0.590977091,-0.422525271,-0.515700056,1.123339425,1.270306912,-0.243879854,0.266040287,-1.414368958,0.287659353,1
-0.479825925,-0.455535126,-0.325122879,-0.4641437,-0.475761361,-0.56032871,-0.424477417,-0.510144981,1.048129401,1.286729655,-0.477516725,0.01616177,-1.387613764,0.241101857,1
-0.468933229,-0.424407626,-1.330201771,-0.430204598,-0.456202249,-0.506112776,-0.425463106,-0.504463417,1.035594397,1.285466376,-0.508858256,-0.287414044,-1.327732553,0.153058188,1
-0.406276406,-0.379163028,-0.506299663,-0.39327658,-0.423540418,-0.458900537,-0.425081651,-0.498977234,1.023059393,1.224829151,-0.525953637,-0.06092841,-1.327732553,0.148084024,0
-0.431050022,-0.372705899,-0.692840281,-0.413331558,-0.391022662,-0.427634737,-0.423837924,-0.493773048,1.073199409,1.219775912,-0.503159796,-0.215640428,-1.297155425,0.112866557,1
-0.410276591,-0.390389773,-0.540251436,-0.397808505,-0.378256311,-0.41191028,-0.422169468,-0.488760255,1.148409433,1.232408694,-0.488913646,0.545691563,-1.306073738,0.139429029,0
-0.440834266,-0.441176282,-0.509779684,-0.471133728,-0.398730454,-0.413309039,-0.419435184,-0.484091036,1.148409433,1.190720514,-0.278070615,0.307509487,-1.314992179,-0.010890046,1
-0.444256104,-0.484975705,0.67178803,-0.442063746,-0.460008219,-0.415682155,-0.414899429,-0.479784451,1.173479441,1.203353422,-0.303713687,-0.008826081,-1.309895799,0.016866175,1
-0.426953346,-0.387787629,0.115473635,-0.399158488,-0.432163245,-0.41685917,-0.411774088,-0.47539524,1.223619457,1.203353422,-0.37779367,-0.206602269,-1.316266496,-0.045709191,1
-0.40478259,-0.37858484,0.304444515,-0.372065231,-0.401717246,-0.408601443,-0.409898888,-0.470932704,1.198549449,1.167981508,-0.463270574,-0.167259694,-1.309895799,-0.124898701,0
-0.388443547,-0.352805732,-0.216825208,-0.373366369,-0.366597882,-0.403710372,-0.406227007,-0.466337921,1.148409433,1.152822043,-0.508858256,-0.038598841,-1.302251804,-0.434392225,0
-0.375237465,-0.350589439,-0.586656506,-0.385611563,-0.362213843,-0.386596691,-0.404763707,-0.461902411,1.048129401,1.164191547,-0.605732081,-0.195969141,-1.283140606,-0.512785093,1
-0.403288182,-0.407109603,-1.19901074,-0.368642014,-0.39039637,-0.371904405,-0.401856337,-0.457576333,1.073199409,1.149032335,-0.497461336,0.655744441,-1.265303853,-0.510397594,0
-0.41206047,-0.402532324,-0.345499695,-0.450307832,-0.36997045,-0.382139805,-0.400208715,-0.453685764,1.098269417,1.155348726,-0.352150599,0.20915305,-1.270400232,-0.617739228,1
-0.43548441,-0.440742198,0.094090202,-0.399736969,-0.443002497,-0.387677145,-0.398190875,-0.449639023,1.173479441,1.191983793,-0.466119804,0.462753161,-1.242370593,-0.620625855,0
-0.38613016,-0.391304992,-0.250359954,-0.412174597,-0.400319999,-0.395442988,-0.394493361,-0.445579877,1.173479441,1.180614289,-0.457572114,0.429258807,-1.252563351,-0.559842939,1
-0.436737594,-0.405904994,-0.780128405,-0.398435242,-0.410532959,-0.398009111,-0.389774908,-0.441314717,1.198549449,1.171771468,-0.602882851,-0.337389748,-1.267851469,-0.531590037,1
-0.347282646,-0.343217092,-0.807853529,-0.310839848,-0.387601876,-0.386442427,-0.383519413,-0.436742529,1.023059393,1.190720514,-0.799479731,-0.311338583,-1.23345228,-0.47538174,1
-0.32299089,-0.26597741,-0.937362071,-0.306983505,-0.30705433,-0.357762062,-0.379494935,-0.432183636,1.023059393,1.231145416,-0.827972032,0.110796613,-1.244918336,-0.472695503,0
-0.347282646,-0.31555931,-1.071989982,-0.349985277,-0.305223676,-0.347806341,-0.379012512,-0.42768233,1.023059393,1.239988363,-0.816575111,0.992282954,-1.229630219,-0.493986296,0
-0.390515714,-0.428359077,-0.021397595,-0.435218489,-0.348436021,-0.352417613,-0.382226012,-0.423586633,0.922779361,1.224829151,-0.531652098,0.774303823,-1.267851469,-0.42176134,1
-0.438134923,-0.416505911,-0.566394732,-0.401424157,-0.430188516,-0.353015719,-0.383974607,-0.419330555,0.872639345,1.241251641,-0.739645898,0.63075659,-1.26275509,-0.550492118,1
-0.40092655,-0.379885321,-1.298924725,-0.366617626,-0.403836642,-0.364177308,-0.380770733,-0.415382834,0.847569337,1.255147701,-0.745344358,1.42026637,-1.232177835,-0.526516311,0
-0.406324652,-0.400508369,-0.805035,-0.425673266,-0.364237382,-0.387928095,-0.376316733,-0.411768506,0.822499329,1.26651733,-0.591485931,0.904027989,-1.21051902,-0.482445908,1
-0.387430998,-0.375452735,-1.13658607,-0.352395711,-0.419830888,-0.388410443,-0.37053564,-0.407761418,0.797429321,1.30820551,-0.890655095,0.960915225,-1.214341081,-0.428524323,1
-0.351138687,-0.31739034,-1.161521425,-0.330894826,-0.348291946,-0.367534428,-0.367280492,-0.403439105,0.847569337,1.310731813,-0.856464333,0.797696705,-1.241096275,-0.44732681,1
-0.327377031,-0.279180471,-1.684272314,-0.292134854,-0.323578427,-0.345664747,-0.356470004,-0.398795587,0.847569337,1.324627999,-1.047362753,0.45849991,-1.241096275,-0.546511335,1
-0.274263233,-0.237307949,-0.944063268,-0.237273346,-0.281714519,-0.319781902,-0.341048432,-0.394045514,0.772359313,1.318311609,-1.004624301,0.739214499,-1.255111094,-0.598143779,0
-0.263756493,-0.211818232,-0.849973285,-0.24754182,-0.234696205,-0.284136352,-0.328359542,-0.389208387,0.722219297,1.277886834,-0.956187388,0.394169484,-1.234726598,-0.716329956,1
-0.236910127,-0.199676269,-1.2345012,-0.198127917,-0.240332828,-0.25326611,-0.31601043,-0.384101005,0.747289305,1.300625588,-0.98752892,0.378751447,-1.241096275,-0.80357576,1
-0.217631105,-0.166814199,-0.437202556,-0.181062442,-0.193459181,-0.223283431,-0.30619207,-0.379019102,0.747289305,1.279149859,-1.035965832,0.431917089,-1.274222165,-0.844959927,1
-0.208714672,-0.169994536,-1.522149363,-0.174313106,-0.176405237,-0.199706337,-0.296556403,-0.373711908,0.697149289,1.263990648,-0.98467969,0.589287389,-1.267851469,-0.93200779,0
-0.212618959,-0.156454445,-1.007106289,-0.177832248,-0.180259429,-0.187811691,-0.288166069,-0.367887685,0.697149289,1.277886834,-0.902052016,0.548881501,-1.281866288,-0.93031735,1
-0.195460344,-0.157370252,-1.112456008,-0.160284214,-0.180307059,-0.170350734,-0.280420036,-0.361861208,0.647009273,1.26272737,-0.842218183,0.083150479,-1.272947848,-0.946731115,1
-0.132273421,-0.136506046,-0.653222689,-0.0996379,-0.154003996,-0.150642077,-0.269991023,-0.355339642,0.596869257,1.26651733,-0.956187388,-0.244881531,-1.286962667,-1.019951877,1
-0.095161539,-0.042642999,-1.011247801,-0.056346596,-0.087089613,-0.125685421,-0.258638827,-0.348758483,0.621939265,1.272833595,-1.226864251,-0.299110486,-1.285688349,-1.064521408,1
-0.065712312,-0.019755426,-1.08619767,-0.047524026,-0.055487475,-0.100313897,-0.244555564,-0.341925232,0.546729241,1.327154556,-1.107196585,-0.284755762,-1.309895799,-1.116152639,0
-0.088317274,-0.031897977,-1.244121588,-0.049837951,-0.048887599,-0.074701195,-0.23151568,-0.335416288,0.571799249,1.334734225,-1.152784268,0.036364714,-1.34302169,-1.218719256,0
-0.095498662,-0.053870332,-1.2322435,-0.08310206,-0.053560381,-0.059256418,-0.221008115,-0.329205068,0.571799249,1.329681238,-0.978981229,0.722201494,-1.337925311,-1.271047556,0
-0.124513682,-0.122773622,-0.757896537,-0.149533774,-0.082561493,-0.069240988,-0.213609865,-0.323150242,0.496589225,1.406740953,-0.705455136,0.52229868,-1.320088558,-1.199717603,1
-0.153672851,-0.113570832,-1.393863143,-0.120367283,-0.143020081,-0.082052046,-0.205198692,-0.316378796,0.546729241,1.408004358,-0.813725881,0.603642112,-1.288236985,-1.191360132,1
-0.135116913,-0.098055019,-0.922334708,-0.1125575,-0.123558001,-0.095065778,-0.196120779,-0.309670701,0.521659233,1.414320875,-0.679812065,0.549944814,-1.286962667,-1.206382206,1
-0.122875134,-0.085334274,-0.857436635,-0.092261831,-0.112429423,-0.103555138,-0.186932281,-0.302940462,0.471519217,1.39537145,-0.847916643,-0.031155651,-1.292059046,-1.17673639,1
-0.055157331,-0.057676497,-0.722319795,-0.019997059,-0.08554829,-0.090927313,-0.172626234,-0.295762968,0.471519217,1.399161411,-1.261055013,-0.049231969,-1.316266496,-1.095160594,1
-0.044891228,0.004818485,-0.884917295,-0.007944888,-0.014394527,-0.062594224,-0.159600769,-0.288680729,0.521659233,1.411794192,-1.258205783,-0.176829509,-1.298429743,-1.092972251,1
-0.025419227,0.038114045,1.105438883,0.008397929,-0.000183299,-0.036827258,-0.145618474,-0.281818238,0.546729241,1.430743365,-1.19267349,-0.143866812,-1.290784728,-1.144305968,0
-0.026238798,0.036764743,-1.222162944,0.007144455,0.011716239,-0.012873923,-0.132134632,-0.275005806,0.546729241,1.411794192,-1.155633498,0.486146044,-1.290784728,-1.158531399,0
-0.00488702,-0.014069998,-0.687116941,-0.053743139,0.007139314,-0.005166019,-0.123587233,-0.268475158,0.496589225,1.406740953,-0.827972032,0.076770602,-1.265303853,-1.061037306,1
-0.04026445,-0.018165554,-0.662656134,-0.007703608,-0.054042005,-0.002705999,-0.113637416,-0.262099343,0.471519217,1.426953404,-0.981830459,0.2878382,-1.243644911,-1.115454356,0
-0.044794736,-0.031657412,-1.134141427,-0.018840094,-0.00288076,-0.004886219,-0.10262821,-0.256046736,0.521659233,1.396634728,-0.970433539,0.180443603,-1.24874129,-1.053574826,1
-0.037179734,0.004433222,1.039793037,-0.000810094,-0.018922641,-0.00672882,-0.088185932,-0.250025138,0.496589225,1.402951371,-1.075855054,0.303256236,-1.24874129,-1.044622307,0
-0.02382892,0.033536178,-0.762397555,-0.004329236,0.001455056,-0.009024799,-0.074984169,-0.243893223,0.496589225,1.387791907,-0.98752892,-0.25391969,-1.243644911,-1.050690646,1
0.045286212,0.053147542,-0.545413946,0.058775769,0.008681224,0.013491149,-0.060841601,-0.237572571,0.270959153,1.387791907,-1.107196585,-0.262957849,-1.215615399,-0.974686491,1
0.036080902,0.102728854,-1.029683283,0.065043135,0.060565207,0.028048369,-0.044527316,-0.231436004,0.245889145,1.348630284,-1.20122118,-0.800994144,-1.211793338,-1.114161024,1
0.079072746,0.118629931,-2.256879534,0.117204672,0.074150142,0.055272034,-0.02891505,-0.225218364,0.245889145,1.33347082,-1.343682687,-0.473493791,-1.204148323,-1.100632662,0
0.072469705,0.113811494,-1.274463918,0.079650506,0.114327473,0.071372853,-0.015266118,-0.219633157,0.170679121,1.322101317,-1.055910443,0.12302471,-1.183763826,-1.097449734,0
0.034731231,0.039510991,-0.381205858,0.012447295,0.076607088,0.074729972,-0.005140022,-0.214286316,0.120539105,1.328417834,-0.870710484,-0.337389748,-1.183763826,-1.017364,1
0.023935022,0.066687045,-1.019156939,0.056413592,0.022217942,0.074257281,0.004623851,-0.208462092,0.070399089,1.281676542,-0.964735079,0.083682135,-1.160830694,-1.097048986,0
0.003161596,0.007709426,-0.577841412,0.017123986,0.029781659,0.06466827,0.013422888,-0.202639637,0.020259073,1.305678827,-0.696907446,-0.048700313,-1.1340755,-0.974087801,1
-0.002477142,0.040330338,-1.269617773,0.031055775,0.02539762,0.047429175,0.021042296,-0.196655258,0.045329081,1.234935376,-0.842218183,-0.476683729,-1.128979121,-0.931309506,1
0.051407398,0.089622847,-1.182919239,0.076998797,0.045149025,0.046898549,0.029621766,-0.190356759,-0.054950951,1.250094588,-0.916298166,-0.291667296,-1.149363618,-0.857392889,0
0.064276357,0.067843422,-0.343371418,0.058583335,0.081279865,0.056130743,0.037364607,-0.184273578,-0.105090967,1.210932965,-0.876408944,-0.736132061,-1.145541557,-0.883756195,1
0.071120029,0.117618247,-0.253911876,0.098547935,0.076414202,0.064562168,0.0465531,-0.177853468,-0.054950951,1.24630488,-1.149935038,0.361206786,-1.121334999,-0.910418249,0
0.060806273,0.020863666,-0.267242368,-0.014501197,0.092793632,0.058233711,0.051399783,-0.171726869,-0.080020959,1.300625588,-0.141307569,-0.644155501,-1.131526865,-0.800887076,1
0.051696862,0.046063993,-0.66359085,0.082398146,0.00506814,0.068507737,0.057451727,-0.165452959,-0.054950951,1.287993059,-0.847916643,-0.399061892,-1.121334999,-0.676531772,0
0.037334087,0.06991561,-1.375269478,0.060270523,0.079208696,0.065160274,0.061328765,-0.159255695,-0.180300991,1.319575013,-0.634224383,-0.946136346,-1.137897562,-0.612564706,1
0.082205703,0.117521782,-0.973600304,0.107997238,0.073042222,0.075048399,0.0664992,-0.152502192,-0.155230983,1.304415549,-0.7966305,-1.204521366,-1.127704804,-0.669668013,1
0.096616724,0.150238566,-1.003453705,0.124773769,0.119626542,0.080296403,0.072304319,-0.14593388,-0.230441007,1.323364595,-1.00177507,-1.418247246,-1.123882742,-0.642808018,1
0.107027565,0.1663808,-0.523426542,0.129449867,0.132874517,0.109102182,0.079370787,-0.139025535,-0.230441007,1.293046045,-0.910599706,-1.160925539,-1.111142368,-0.696230485,0
0.074301237,0.111354043,-1.33529238,0.082976626,0.116158126,0.109217941,0.087100794,-0.131872852,-0.230441007,1.287993059,-0.668415144,-1.412399025,-1.112416686,-0.6658876,1
0.059456601,0.07733619,-1.098938572,0.085724849,0.085567464,0.11431156,0.093952503,-0.124728586,-0.180300991,1.277886834,-0.705455136,-1.189634986,-1.1340755,-0.705482957,0
0.075506176,0.090056342,-0.55251779,0.042529466,0.094142656,0.101210924,0.099108504,-0.118583822,-0.230441007,1.253884422,-0.500310566,-1.421437184,-1.113689984,-0.661113796,1
0.046828861,0.053773963,-0.171513037,0.043107946,0.061287351,0.084868927,0.103608985,-0.112672098,-0.230441007,1.213459648,-0.486064415,0.295813046,-1.075468734,-0.695833368,0
-0.019491019,-0.099211395,0.899456166,-0.146833803,0.022410828,0.029582316,0.099392193,-0.107786901,-0.230441007,1.162928521,0.545357179,0.459563223,-1.028328024,-0.393803517,0
-0.153432215,-0.168115273,0.319443117,-0.173445094,-0.147837526,-0.021729756,0.093889997,-0.102756387,-0.255511015,1.151559018,0.568151021,-0.130043745,-1.041068399,-0.307253558,1
-0.126585849,-0.144842437,-0.711247002,-0.106724437,-0.163157262,-0.060240426,0.090062656,-0.097939423,-0.230441007,1.176824455,0.023947779,0.875850198,-1.016861968,-0.262087764,0
-0.158300217,-0.180643088,-0.150992418,-0.197260488,-0.116331833,-0.108224349,0.083267034,-0.093795656,-0.280581023,1.13892611,0.522563338,0.975269949,-0.990105755,-0.117239544,1
-0.198930429,-0.191822193,-0.040796554,-0.197115723,-0.208103815,-0.15629506,0.07850049,-0.08990265,-0.230441007,1.123766772,0.380101831,1.713209057,-0.977365253,-0.214235734,0
-0.19420716,-0.223960789,-0.484614244,-0.248554602,-0.180451727,-0.176650222,0.070493193,-0.086249552,-0.255511015,1.143979096,0.462729221,0.92316762,-1.005394892,-0.191156142,1
-0.177386261,-0.203578894,-0.956631607,-0.14239898,-0.241537189,-0.170437639,0.066385375,-0.082330411,-0.255511015,1.143979096,0.209147738,0.974738292,-0.999024195,-0.082519972,1
-0.117042829,-0.085912463,-1.125441375,-0.116703374,-0.130350175,-0.172434509,0.062532401,-0.078109555,-0.255511015,1.155348726,-0.229633703,1.370290667,-0.964624879,-0.075555416,0
-0.142346546,-0.110679298,-1.374492944,-0.13198574,-0.119270408,-0.1593725,0.058288352,-0.074084962,-0.305651031,1.133872871,-0.258126004,1.0002578,-0.934047624,-0.030092098,1
-0.100125439,-0.075456831,-1.221602114,-0.069459214,-0.119896695,-0.133827394,0.054025069,-0.069943636,-0.255511015,1.136399554,-0.608581311,0.866280383,-0.949335742,0.060040323,1
-0.067254966,-0.018550817,-1.377714121,-0.028674266,-0.063002386,-0.089827546,0.050909354,-0.065666731,-0.205370999,1.055549878,-0.745344358,1.108184053,-0.828300148,0.009304093,0
-0.024792635,-0.04702794,-0.782486766,-0.029252746,-0.007794651,-0.067186062,0.046040255,-0.061610465,-0.155230983,1.087131832,-0.537350558,0.523361993,-0.83594427,0.092174435,1
0.013524186,0.034210827,-1.3364428,0.051159009,-0.010251596,-0.033595433,0.045093027,-0.056993308,-0.205370999,1.051759917,-0.773836659,0.25221722,-0.776063186,0.112368604,1
0.064516988,0.103451735,-1.310170081,0.098692706,0.058975069,0.012565201,0.04796033,-0.052007762,-0.255511015,1.021441241,-0.805178191,0.141632685,-0.769693381,0.056160316,1
0.093435522,0.127303352,-1.420969916,0.122363334,0.09621383,0.050950456,0.050152887,-0.047026425,-0.255511015,1.035337427,-0.927695087,-0.06092841,-0.773515443,-0.227466591,1
0.123270117,0.171343342,-1.335349901,0.150613552,0.12685271,0.086827407,0.054590862,-0.042054618,-0.230441007,1.053023195,-0.933393547,0.18841845,-0.767144746,-0.354108608,0
0.117390155,0.161417671,-1.820050645,0.131474844,0.154697688,0.118990307,0.05792938,-0.037060872,-0.205370999,1.04291697,-1.016021221,-0.229995151,-0.774789761,-0.482840597,1
0.157923876,0.195050261,-1.917807592,0.177369609,0.150554753,0.144246076,0.061266292,-0.032022825,-0.255511015,1.035337427,-0.950488928,-0.291667296,-0.772241125,-0.598938004,1
0.172817345,0.228056435,-1.604217456,0.187493317,0.183554138,0.162015803,0.065552015,-0.026421231,-0.305651031,1.050496639,-0.970433539,-0.303895393,-0.796448575,-0.691856256,1
0.158839938,0.2165403,-1.758948958,0.187975283,0.192948508,0.175145288,0.068525103,-0.021337108,-0.305651031,1.049233234,-0.927695087,-0.156626566,-0.716182994,-0.872616585,0
